datetime,open,high,low,close,volume
2023-04-10 00:00:00,28309.4,29840.0,28153.6,29623.1,580061.925
2023-04-11 00:00:00,29623.1,30564.0,29573.9,30185.1,628978.491
2023-04-12 00:00:00,30185.1,30480.0,29620.0,29875.0,563668.43
2023-04-13 00:00:00,29874.9,30648.9,29836.7,30362.7,436182.494
2023-04-14 00:00:00,30362.7,31059.0,29925.0,30453.1,615391.615
2023-04-15 00:00:00,30453.0,30599.9,30186.0,30280.4,180234.082
2023-04-16 00:00:00,30280.4,30560.0,30102.0,30286.6,210226.019
2023-04-17 00:00:00,30286.6,30307.4,29219.9,29420.0,455518.548
2023-04-18 00:00:00,29420.1,30480.0,29078.1,30365.8,533189.27
2023-04-19 00:00:00,30365.8,30410.0,28557.3,28795.1,643866.11
2023-04-20 00:00:00,28795.0,29078.0,27983.0,28229.9,639179.286
2023-04-21 00:00:00,28229.9,28368.9,27100.0,27252.5,687832.833
2023-04-22 00:00:00,27252.6,27888.0,27126.0,27807.2,345549.021
2023-04-23 00:00:00,27807.2,27807.3,27279.7,27576.0,332082.355
2023-04-24 00:00:00,27575.9,28000.0,26919.3,27497.5,581268.268
2023-04-25 00:00:00,27497.4,28379.9,27176.6,28286.7,508254.515
2023-04-26 00:00:00,28286.7,30048.2,27200.0,28395.9,1284924.668
2023-04-27 00:00:00,28396.0,29898.0,28365.3,29459.0,952584.739
2023-04-28 00:00:00,29459.0,29591.1,28870.0,29300.0,508350.155
2023-04-29 00:00:00,29300.0,29443.9,29000.4,29212.7,218013.244
2023-04-30 00:00:00,29212.7,29950.0,29067.4,29223.0,417798.846
2023-05-01 00:00:00,29223.0,29325.5,27650.0,28054.4,624974.488
2023-05-02 00:00:00,28054.5,28888.0,27854.0,28656.5,513546.269
2023-05-03 00:00:00,28656.4,29258.4,28080.0,29018.4,676466.23
2023-05-04 00:00:00,29018.4,29380.0,28660.0,28826.0,426425.584
2023-05-05 00:00:00,28826.0,29693.0,28618.3,29491.5,578485.177
2023-05-06 00:00:00,29491.5,29840.0,28333.0,28837.8,475628.901
2023-05-07 00:00:00,28837.9,29137.0,28370.0,28419.4,308410.643
2023-05-08 00:00:00,28419.5,28624.6,27250.0,27659.8,658188.777
2023-05-09 00:00:00,27659.8,27815.6,27316.8,27610.2,367664.686
2023-05-10 00:00:00,27610.2,28297.0,26666.6,27582.9,722502.676
2023-05-11 00:00:00,27583.0,27630.0,26688.8,26956.4,538822.363
2023-05-12 00:00:00,26956.4,27090.0,25751.0,26785.1,615645.508
2023-05-13 00:00:00,26785.2,27051.5,26674.9,26762.7,242694.929
2023-05-14 00:00:00,26762.8,27200.0,26557.0,26901.9,247579.427
2023-05-15 00:00:00,26901.9,27650.0,26694.4,27152.5,450263.076
2023-05-16 00:00:00,27152.5,27284.7,26832.0,27024.8,373172.951
2023-05-17 00:00:00,27024.7,27500.0,26527.5,27395.8,490065.218
2023-05-18 00:00:00,27395.7,27482.7,26335.3,26809.3,544971.979
2023-05-19 00:00:00,26809.4,27180.0,26611.2,26870.1,324097.956
2023-05-20 00:00:00,26870.1,27144.4,26813.5,27089.5,137515.354
2023-05-21 00:00:00,27089.6,27288.0,26642.0,26732.8,238776.425
2023-05-22 00:00:00,26732.8,27097.8,26500.0,26840.2,328030.52
2023-05-23 00:00:00,26840.2,27527.5,26782.6,27209.9,369176.618
2023-05-24 00:00:00,27209.9,27212.9,26060.0,26313.8,535191.677
2023-05-25 00:00:00,26313.9,26644.0,25850.0,26461.8,394535.225
2023-05-26 00:00:00,26461.7,26925.0,26313.9,26689.9,324475.546
2023-05-27 00:00:00,26689.8,26890.0,26528.6,26841.6,163681.935
2023-05-28 00:00:00,26841.6,28252.8,26746.0,28055.7,440115.394
2023-05-29 00:00:00,28055.8,28442.0,27513.5,27722.0,411290.549
2023-05-30 00:00:00,27722.1,28038.6,27530.0,27680.1,334379.313
2023-05-31 00:00:00,27680.0,27825.0,26826.0,27201.1,471381.89
2023-06-01 00:00:00,27201.1,27347.9,26600.0,26805.3,404787.572
2023-06-02 00:00:00,26805.3,27290.0,26477.6,27227.8,391110.093
2023-06-03 00:00:00,27227.8,27340.2,26900.0,27054.9,182464.1
2023-06-04 00:00:00,27054.9,27460.0,26935.3,27102.4,218271.544
2023-06-05 00:00:00,27102.4,27125.0,25360.1,25714.7,700502.548
2023-06-06 00:00:00,25714.6,27358.1,25321.6,27221.5,731445.649
2023-06-07 00:00:00,27221.5,27394.4,26111.0,26325.9,660044.537
2023-06-08 00:00:00,26325.9,26800.0,26195.4,26485.9,333104.839
2023-06-09 00:00:00,26486.0,26775.0,26236.0,26468.1,283719.198
2023-06-10 00:00:00,26468.2,26525.0,25300.0,25826.6,608917.569
2023-06-11 00:00:00,25826.6,26199.0,25621.3,25909.9,279365.563
2023-06-12 00:00:00,25910.0,26097.7,25600.0,25894.8,298900.468
2023-06-13 00:00:00,25894.8,26430.5,25708.0,25918.0,434536.754
2023-06-14 00:00:00,25918.0,26099.3,24796.8,25115.9,464681.602
2023-06-15 00:00:00,25115.9,25750.0,24777.0,25586.1,473971.375
2023-06-16 00:00:00,25586.0,26526.9,25142.1,26336.0,533144.956
2023-06-17 00:00:00,26335.9,26900.0,26170.8,26508.9,305738.396
2023-06-18 00:00:00,26508.8,26709.4,26230.9,26329.7,241977.484
2023-06-19 00:00:00,26329.6,27077.0,26241.2,26828.5,400533.758
2023-06-20 00:00:00,26828.6,28397.8,26633.9,28290.6,758176.297
2023-06-21 00:00:00,28290.7,30822.0,28236.4,29988.5,1123474.427
2023-06-22 00:00:00,29988.5,30488.0,29500.1,29875.0,561051.742
2023-06-23 00:00:00,29875.0,31500.0,29792.0,30673.4,699073.071
2023-06-24 00:00:00,30673.5,30796.5,30222.0,30524.2,279539.288
2023-06-25 00:00:00,30524.2,31053.2,30252.6,30458.0,301533.154
2023-06-26 00:00:00,30458.0,30667.3,29890.1,30260.1,415099.356
2023-06-27 00:00:00,30260.1,30998.5,30213.0,30683.2,406073.348
2023-06-28 00:00:00,30683.2,30701.8,29804.6,30066.3,416656.434
2023-06-29 00:00:00,30066.3,30837.0,30036.1,30439.9,382072.846
2023-06-30 00:00:00,30439.9,31300.0,29500.0,30460.2,809331.305
2023-07-01 00:00:00,30460.2,30668.2,30311.3,30573.6,135520.246
2023-07-02 00:00:00,30573.6,30800.0,30149.9,30612.7,231866.188
2023-07-03 00:00:00,30612.7,31395.2,30559.4,31149.0,370293.236
2023-07-04 00:00:00,31149.0,31319.4,30600.0,30756.1,300832.26
2023-07-05 00:00:00,30756.1,30875.2,30175.8,30488.4,294896.578
2023-07-06 00:00:00,30488.4,31568.0,29818.0,29874.4,721267.219
2023-07-07 00:00:00,29874.3,30443.6,29680.0,30327.9,337801.654
2023-07-08 00:00:00,30328.0,30380.0,30026.8,30269.3,138734.493
2023-07-09 00:00:00,30269.2,30443.4,30042.0,30147.8,162296.263
2023-07-10 00:00:00,30147.8,31040.0,29928.8,30396.9,429115.537
2023-07-11 00:00:00,30396.9,30804.9,30261.4,30608.4,298904.747
2023-07-12 00:00:00,30608.3,30980.5,30186.0,30368.9,425058.257
2023-07-13 00:00:00,30368.9,31850.0,30233.0,31441.7,696023.51
2023-07-14 00:00:00,31441.6,31640.0,29876.6,30293.3,538692.246
2023-07-15 00:00:00,30293.3,30380.0,30220.2,30276.4,111622.474
2023-07-16 00:00:00,30276.5,30441.6,30050.0,30216.8,173805.94
2023-07-17 00:00:00,30216.9,30329.7,29630.0,30126.1,344113.427
2023-07-18 00:00:00,30126.0,30227.5,29400.0,29845.6,337396.417
2023-07-19 00:00:00,29845.7,30178.5,29745.0,29895.5,298418.854
2023-07-20 00:00:00,29895.5,30420.0,29468.8,29791.0,410263.764
2023-07-21 00:00:00,29791.0,30056.2,29705.9,29891.4,221145.074
2023-07-22 00:00:00,29891.5,29986.0,29602.2,29783.5,143375.956
2023-07-23 00:00:00,29783.5,30368.2,29718.9,30070.8,224713.846
2023-07-24 00:00:00,30070.9,30091.7,28830.0,29163.8,434182.417
2023-07-25 00:00:00,29163.8,29379.5,29033.0,29216.3,196438.618
2023-07-26 00:00:00,29216.2,29670.5,29083.0,29336.0,318527.582
2023-07-27 00:00:00,29336.0,29558.4,29065.5,29209.7,223376.534
2023-07-28 00:00:00,29209.8,29535.7,29112.8,29299.9,221299.867
2023-07-29 00:00:00,29300.0,29397.9,29237.5,29339.1,87100.719
2023-07-30 00:00:00,29339.1,29442.5,29006.0,29271.1,169901.253
2023-07-31 00:00:00,29271.2,29525.8,29100.0,29220.8,230381.722
2023-08-01 00:00:00,29220.8,29735.0,28550.0,29701.2,442328.643
2023-08-02 00:00:00,29701.2,30059.9,28906.3,29170.1,491725.492
2023-08-03 00:00:00,29170.2,29440.0,28955.4,29180.2,251967.942
2023-08-04 00:00:00,29180.1,29323.8,28780.0,29101.1,229395.673
2023-08-05 00:00:00,29101.1,29145.0,28960.0,29057.7,82508.624
2023-08-06 00:00:00,29057.7,29199.0,28978.5,29075.9,103094.44
2023-08-07 00:00:00,29075.9,29274.5,28682.3,29202.7,297752.439
2023-08-08 00:00:00,29202.7,30250.0,29132.4,29759.0,459269.801
2023-08-09 00:00:00,29758.9,30149.7,29362.0,29572.8,362009.701
2023-08-10 00:00:00,29572.9,29729.8,29303.7,29443.7,234546.038
2023-08-11 00:00:00,29443.7,29565.1,29220.0,29415.5,179044.008
2023-08-12 00:00:00,29415.5,29470.0,29360.0,29420.7,56238.035
2023-08-13 00:00:00,29420.8,29463.0,29256.6,29293.3,84190.505
2023-08-14 00:00:00,29293.3,29686.7,29070.0,29419.5,295035.383
2023-08-15 00:00:00,29419.5,29492.1,29050.0,29188.8,191289.959
2023-08-16 00:00:00,29188.9,29257.4,28705.1,28714.4,272023.138
2023-08-17 00:00:00,28714.4,28775.9,24581.0,26609.7,868508.22
2023-08-18 00:00:00,26609.7,26818.0,25600.0,26042.1,522375.316
2023-08-19 00:00:00,26042.0,26269.4,25783.4,26088.3,202219.153
2023-08-20 00:00:00,26088.4,26285.0,25948.5,26175.9,141089.85
2023-08-21 00:00:00,26175.9,26280.0,25800.0,26115.4,232505.265
2023-08-22 00:00:00,26115.4,26128.2,25280.0,26044.4,313113.576
2023-08-23 00:00:00,26044.5,26806.0,25800.0,26419.2,412969.028
2023-08-24 00:00:00,26419.2,26568.3,25835.0,26164.6,286753.337
2023-08-25 00:00:00,26164.6,26300.0,25754.4,26051.7,274830.494
2023-08-26 00:00:00,26051.7,26129.4,25969.0,26004.3,63925.862
2023-08-27 00:00:00,26004.3,26173.6,25955.6,26087.7,86505.398
2023-08-28 00:00:00,26087.6,26244.6,25850.4,26106.5,219992.051
2023-08-29 00:00:00,26106.5,28168.0,25905.2,27700.1,700233.946
2023-08-30 00:00:00,27700.1,27758.2,26950.0,27290.4,315313.916
2023-08-31 00:00:00,27290.4,27674.3,25617.8,25928.0,502906.277
2023-09-01 00:00:00,25928.0,26151.6,25312.0,25795.6,361184.924
2023-09-02 00:00:00,25795.6,25975.0,25740.6,25855.8,107642.864
2023-09-03 00:00:00,25855.8,26135.2,25777.0,25962.1,133016.832
2023-09-04 00:00:00,25962.1,26099.3,25610.0,25814.0,173147.873
2023-09-05 00:00:00,25814.0,25900.0,25531.2,25779.7,186639.945
2023-09-06 00:00:00,25779.7,26052.0,25326.0,25747.4,251122.66
2023-09-07 00:00:00,25747.4,26451.0,25602.3,26240.7,257349.902
2023-09-08 00:00:00,26240.7,26437.5,25630.0,25899.8,249269.761
2023-09-09 00:00:00,25899.9,25940.6,25781.5,25892.6,67909.81
2023-09-10 00:00:00,25892.6,26037.3,25508.7,25828.4,162972.413
2023-09-11 00:00:00,25828.4,25895.0,24888.0,25150.4,427216.374
2023-09-12 00:00:00,25150.4,26580.0,25116.4,25825.8,592049.678
2023-09-13 00:00:00,25825.8,26400.0,25750.0,26209.9,335252.718
2023-09-14 00:00:00,26209.9,26880.0,26106.6,26510.3,380666.471
2023-09-15 00:00:00,26510.3,26890.0,26206.6,26591.1,251656.77
2023-09-16 00:00:00,26591.1,26763.5,26430.0,26546.9,140482.465
2023-09-17 00:00:00,26547.0,26614.3,26377.4,26514.2,114239.394
2023-09-18 00:00:00,26514.2,27397.0,26358.6,26749.9,472539.032
2023-09-19 00:00:00,26749.9,27480.0,26653.2,27196.0,433511.747
2023-09-20 00:00:00,27195.9,27381.0,26740.0,27107.7,348921.447
2023-09-21 00:00:00,27107.7,27149.0,26360.1,26552.6,317992.869
2023-09-22 00:00:00,26552.6,26737.7,26452.9,26566.7,173534.648
2023-09-23 00:00:00,26566.7,26620.6,26492.2,26563.1,57836.484
2023-09-24 00:00:00,26563.0,26739.9,26081.0,26232.4,146632.773
2023-09-25 00:00:00,26232.4,26440.0,25965.0,26290.5,268385.836
2023-09-26 00:00:00,26290.5,26388.0,26073.8,26208.8,180491.169
2023-09-27 00:00:00,26208.7,26849.9,26050.0,26359.6,353002.84
2023-09-28 00:00:00,26359.6,27308.7,26325.2,27011.8,429587.858
2023-09-29 00:00:00,27011.7,27231.5,26625.0,26890.9,277397.643
2023-09-30 00:00:00,26890.9,27085.0,26870.4,26950.9,92317.154
2023-10-01 00:00:00,26951.0,28365.2,26939.0,27981.4,240382.946
2023-10-02 00:00:00,27981.4,28613.0,27255.0,27477.6,593277.72
2023-10-03 00:00:00,27477.7,27665.0,27123.0,27412.0,283077.899
2023-10-04 00:00:00,27412.0,27830.0,27163.9,27759.8,280784.322
2023-10-05 00:00:00,27759.7,28110.0,27333.5,27398.4,370190.087
2023-10-06 00:00:00,27398.3,28450.0,27156.0,27916.3,438445.904
2023-10-07 00:00:00,27916.3,28018.7,27822.1,27943.0,117049.145
2023-10-08 00:00:00,27943.0,28082.0,27671.0,27901.2,178380.307
2023-10-09 00:00:00,27901.2,27977.0,27250.0,27578.3,314316.581
2023-10-10 00:00:00,27578.4,27727.3,27281.0,27381.2,239779.496
2023-10-11 00:00:00,27381.3,27467.6,26525.0,26864.5,388186.571
2023-10-12 00:00:00,26864.5,26939.0,26534.8,26744.0,220279.04
2023-10-13 00:00:00,26744.0,27120.8,26670.1,26849.8,243222.154
2023-10-14 00:00:00,26849.7,26986.4,26773.1,26836.3,82164.781
2023-10-15 00:00:00,26836.4,27456.1,26790.4,27139.8,160000.462
2023-10-16 00:00:00,27139.8,30720.0,27095.4,28486.3,823003.782
2023-10-17 00:00:00,28486.3,28605.0,28055.0,28381.9,314189.758
2023-10-18 00:00:00,28382.0,29100.0,28126.6,28307.1,297176.628
2023-10-19 00:00:00,28307.2,28933.4,28076.0,28696.9,333673.207
2023-10-20 00:00:00,28697.0,30243.0,28560.0,29653.0,551005.327
2023-10-21 00:00:00,29653.0,30374.6,29443.5,29895.4,258195.956
2023-10-22 00:00:00,29895.4,30229.7,29606.6,29981.5,198602.758
2023-10-23 00:00:00,29981.4,35981.9,29869.4,33074.0,987741.536
2023-10-24 00:00:00,33074.0,35300.0,32833.5,33917.0,921993.063
2023-10-25 00:00:00,33917.0,35154.3,33660.6,34487.7,465367.144
2023-10-26 00:00:00,34487.8,34828.7,33750.0,34154.0,339552.964
2023-10-27 00:00:00,34154.0,34253.3,33350.0,33893.1,278052.978
2023-10-28 00:00:00,33893.2,34535.8,33867.4,34086.6,138314.932
2023-10-29 00:00:00,34086.7,34773.8,33933.0,34528.6,175897.55
2023-10-30 00:00:00,34528.6,34888.2,34050.0,34483.8,281841.348
2023-10-31 00:00:00,34483.8,34744.7,34016.8,34651.4,272450.567
2023-11-01 00:00:00,34651.4,35734.0,34076.0,35437.4,469214.787
2023-11-02 00:00:00,35437.5,35999.9,34300.0,34940.1,410221.727
2023-11-03 00:00:00,34940.1,34944.9,34123.0,34700.4,306048.199
2023-11-04 00:00:00,34700.5,35270.0,34571.6,35069.7,140746.874
2023-11-05 00:00:00,35069.7,35455.2,34356.0,35025.5,231363.339
2023-11-06 00:00:00,35025.5,35299.9,34743.2,35057.4,202227.215
2023-11-07 00:00:00,35057.5,35921.7,34520.3,35406.5,343525.95
2023-11-08 00:00:00,35406.5,36150.0,35073.0,35626.7,334779.449
2023-11-09 00:00:00,35626.7,38499.9,35304.0,36719.5,778877.937
2023-11-10 00:00:00,36719.6,37570.0,36350.0,37330.4,299373.892
2023-11-11 00:00:00,37330.3,37422.2,36588.0,37162.1,159239.284
2023-11-12 00:00:00,37162.1,37258.4,36753.6,37085.5,118890.045
2023-11-13 00:00:00,37085.6,37464.8,36350.0,36486.2,257075.648
2023-11-14 00:00:00,36486.2,36779.9,34446.3,35559.0,397265.8
2023-11-15 00:00:00,35559.1,38000.0,35388.0,37885.6,423818.57
2023-11-16 00:00:00,37885.5,37956.5,35486.1,36176.0,434444.366
2023-11-17 00:00:00,36176.0,37020.5,35868.3,36621.9,319943.051
2023-11-18 00:00:00,36621.9,36900.0,36196.0,36580.9,121720.922
2023-11-19 00:00:00,36580.9,37528.2,36380.0,37375.9,154713.007
2023-11-20 00:00:00,37375.8,37784.7,36600.0,37462.5,310504.037
2023-11-21 00:00:00,37462.6,37675.0,35720.0,35737.0,450731.16
2023-11-22 00:00:00,35737.0,37880.0,35610.7,37413.4,338189.618
2023-11-23 00:00:00,37413.5,37650.0,36856.3,37294.3,185369.931
2023-11-24 00:00:00,37294.4,38425.0,37257.3,37706.3,351031.723
2023-11-25 00:00:00,37706.3,37886.5,37570.9,37766.6,82589.329
2023-11-26 00:00:00,37766.7,37807.6,37126.0,37437.9,173758.644
2023-11-27 00:00:00,37437.9,37560.0,36700.0,37234.3,266112.699
2023-11-28 00:00:00,37234.4,38395.0,36856.0,37812.1,318426.327
2023-11-29 00:00:00,37812.0,38500.0,37551.8,37837.1,261631.881
2023-11-30 00:00:00,37837.2,38132.0,37442.9,37716.8,191188.871
2023-12-01 00:00:00,37716.9,38989.0,37600.0,38660.0,342361.994
2023-12-02 00:00:00,38659.9,39900.0,38613.5,39435.0,213210.311
2023-12-03 00:00:00,39435.1,40410.1,39255.2,39979.7,221917.905
2023-12-04 00:00:00,39979.8,42440.0,39970.4,41993.1,602492.859
2023-12-05 00:00:00,41993.1,44528.1,41393.5,44081.7,575038.041
2023-12-06 00:00:00,44081.7,44349.8,43377.0,43774.8,383957.738
2023-12-07 00:00:00,43775.1,44066.7,42815.0,43296.0,346421.958
2023-12-08 00:00:00,43296.0,44779.3,43100.0,44209.5,281880.593
2023-12-09 00:00:00,44209.6,44389.2,43555.0,43734.3,189339.656
2023-12-10 00:00:00,43734.2,44099.2,43552.5,43810.0,144548.259
2023-12-11 00:00:00,43810.1,43833.4,40228.3,41271.0,620753.439
2023-12-12 00:00:00,41271.1,42125.0,40711.0,41515.0,356541.118
2023-12-13 00:00:00,41514.9,43517.6,40556.0,42875.0,396710.296
2023-12-14 00:00:00,42875.0,43450.1,41140.0,43032.4,361628.325
2023-12-15 00:00:00,43032.3,43098.0,41668.0,41968.0,257177.013
2023-12-16 00:00:00,41968.0,42756.7,41638.1,42287.4,160549.459
2023-12-17 00:00:00,42287.4,42476.0,41248.3,41396.5,224722.851
2023-12-18 00:00:00,41396.6,42795.3,40553.8,42671.7,375385.675
2023-12-19 00:00:00,42671.8,43550.0,41835.4,42298.3,315311.844
2023-12-20 00:00:00,42298.2,44384.6,42218.3,43708.9,377008.923
2023-12-21 00:00:00,43708.9,44287.2,43317.2,43896.3,276922.155
