datetime,open,high,low,close,volume
2023-03-27 00:00:00,20.929,20.978,19.297,19.887,18606757.0
2023-03-28 00:00:00,19.887,20.898,19.595,20.439,19176313.0
2023-03-29 00:00:00,20.44,21.55,20.412,21.086,17183738.0
2023-03-30 00:00:00,21.087,21.661,20.129,20.543,20884805.0
2023-03-31 00:00:00,20.542,21.486,20.01,21.161,15988378.0
2023-04-01 00:00:00,21.16,21.344,20.73,21.079,9427898.0
2023-04-02 00:00:00,21.079,21.306,20.201,20.509,10121176.0
2023-04-03 00:00:00,20.509,20.989,19.937,20.444,18021745.0
2023-04-04 00:00:00,20.445,21.269,20.273,20.905,12350855.0
2023-04-05 00:00:00,20.904,21.34,20.532,20.957,13247501.0
2023-04-06 00:00:00,20.957,20.987,20.345,20.608,9474912.0
2023-04-07 00:00:00,20.609,20.771,20.195,20.433,7491162.0
2023-04-08 00:00:00,20.434,20.726,19.821,20.025,6978247.0
2023-04-09 00:00:00,20.024,20.439,19.847,20.278,7294133.0
2023-04-10 00:00:00,20.277,20.95,20.063,20.893,9485159.0
2023-04-11 00:00:00,20.892,23.7,20.819,22.999,62547800.0
2023-04-12 00:00:00,22.999,24.492,22.311,23.798,92018384.0
2023-04-13 00:00:00,23.798,25.29,23.635,24.424,47668506.0
2023-04-14 00:00:00,24.423,25.5,23.725,24.721,43015095.0
2023-04-15 00:00:00,24.72,24.809,23.811,24.057,16322630.0
2023-04-16 00:00:00,24.057,25.538,23.824,25.352,21337344.0
2023-04-17 00:00:00,25.352,26.067,24.303,24.59,37707763.0
2023-04-18 00:00:00,24.59,25.46,24.0,24.829,23638577.0
2023-04-19 00:00:00,24.829,24.995,21.517,22.655,36346604.0
2023-04-20 00:00:00,22.654,23.18,21.6,22.184,31198819.0
2023-04-21 00:00:00,22.185,22.4,20.809,21.247,24671466.0
2023-04-22 00:00:00,21.246,21.99,21.033,21.782,11255626.0
2023-04-23 00:00:00,21.783,22.245,20.9,21.461,18321683.0
2023-04-24 00:00:00,21.461,22.0,20.974,21.373,20160519.0
2023-04-25 00:00:00,21.377,21.959,20.714,21.924,21620145.0
2023-04-26 00:00:00,21.923,22.977,20.291,21.256,34306233.0
2023-04-27 00:00:00,21.256,22.541,21.155,22.326,26364203.0
2023-04-28 00:00:00,22.325,23.498,22.135,23.331,30014479.0
2023-04-29 00:00:00,23.33,23.901,22.83,23.175,20170814.0
2023-04-30 00:00:00,23.175,24.0,22.65,22.729,22259641.0
2023-05-01 00:00:00,22.728,22.88,21.506,21.939,24319403.0
2023-05-02 00:00:00,21.939,22.37,21.726,22.244,15028223.0
2023-05-03 00:00:00,22.243,22.297,21.22,22.227,26639545.0
2023-05-04 00:00:00,22.227,22.473,21.61,21.726,19665254.0
2023-05-05 00:00:00,21.726,23.073,21.5,22.813,26338827.0
2023-05-06 00:00:00,22.813,23.233,21.51,21.908,22947313.0
2023-05-07 00:00:00,21.909,22.778,21.643,21.659,18994993.0
2023-05-08 00:00:00,21.659,21.816,19.838,20.615,32169380.0
2023-05-09 00:00:00,20.616,20.981,20.399,20.648,17171093.0
2023-05-10 00:00:00,20.649,21.294,19.626,20.909,26766904.0
2023-05-11 00:00:00,20.909,20.922,19.65,20.163,23317958.0
2023-05-12 00:00:00,20.164,20.938,19.79,20.898,22564392.0
2023-05-13 00:00:00,20.898,21.29,20.759,20.832,13604369.0
2023-05-14 00:00:00,20.832,21.29,20.611,20.917,11719142.0
2023-05-15 00:00:00,20.915,21.518,20.589,20.971,18178687.0
2023-05-16 00:00:00,20.971,21.121,20.427,20.669,15031826.0
2023-05-17 00:00:00,20.669,21.2,20.412,21.047,19023396.0
2023-05-18 00:00:00,21.048,21.085,20.053,20.329,16605296.0
2023-05-19 00:00:00,20.329,20.586,20.202,20.343,9320281.0
2023-05-20 00:00:00,20.343,20.358,20.058,20.264,6611123.0
2023-05-21 00:00:00,20.265,20.389,19.3,19.605,12597240.0
2023-05-22 00:00:00,19.604,20.026,19.266,19.514,15206818.0
2023-05-23 00:00:00,19.514,20.17,19.402,20.024,17462447.0
2023-05-24 00:00:00,20.024,20.068,18.53,19.201,25178102.0
2023-05-25 00:00:00,19.202,19.615,18.755,19.243,14063561.0
2023-05-26 00:00:00,19.244,19.552,19.075,19.349,10719673.0
2023-05-27 00:00:00,19.35,20.535,19.324,20.415,13466105.0
2023-05-28 00:00:00,20.415,21.187,20.279,20.797,19929404.0
2023-05-29 00:00:00,20.798,20.971,20.265,20.575,14337590.0
2023-05-30 00:00:00,20.575,21.39,20.455,21.244,21912962.0
2023-05-31 00:00:00,21.245,21.329,20.32,20.809,14853305.0
2023-06-01 00:00:00,20.81,20.971,20.392,20.486,12617749.0
2023-06-02 00:00:00,20.486,21.378,20.289,21.247,14015369.0
2023-06-03 00:00:00,21.246,21.34,20.95,21.183,7281983.0
2023-06-04 00:00:00,21.184,22.297,21.026,21.814,17395573.0
2023-06-05 00:00:00,21.814,22.047,19.114,19.997,31641718.0
2023-06-06 00:00:00,19.997,20.698,19.229,20.379,24451434.0
2023-06-07 00:00:00,20.38,20.523,18.499,18.627,25918025.0
2023-06-08 00:00:00,18.627,19.112,18.212,18.873,19402118.0
2023-06-09 00:00:00,18.873,19.378,17.095,17.384,40567556.0
2023-06-10 00:00:00,17.385,17.418,12.6,15.605,138711365.0
2023-06-11 00:00:00,15.606,16.18,15.101,15.534,47606751.0
2023-06-12 00:00:00,15.535,15.703,14.708,15.183,46695534.0
2023-06-13 00:00:00,15.183,16.0,14.751,15.025,45186127.0
2023-06-14 00:00:00,15.026,15.372,13.97,14.476,38991478.0
2023-06-15 00:00:00,14.476,15.089,14.161,14.766,43310113.0
2023-06-16 00:00:00,14.767,15.475,14.315,15.306,31087776.0
2023-06-17 00:00:00,15.307,16.211,15.154,15.633,23696764.0
2023-06-18 00:00:00,15.633,15.842,15.25,15.43,17055510.0
2023-06-19 00:00:00,15.429,16.154,15.32,16.1,22693231.0
2023-06-20 00:00:00,16.1,16.682,15.715,16.632,30317499.0
2023-06-21 00:00:00,16.632,17.395,16.511,17.22,35280796.0
2023-06-22 00:00:00,17.221,17.737,16.538,16.62,27449030.0
2023-06-23 00:00:00,16.619,17.526,16.129,17.129,33350114.0
2023-06-24 00:00:00,17.129,17.535,16.32,16.634,23297568.0
2023-06-25 00:00:00,16.633,17.376,16.555,16.947,22922844.0
2023-06-26 00:00:00,16.949,17.115,15.888,16.264,26130622.0
2023-06-27 00:00:00,16.265,16.938,16.121,16.621,22566923.0
2023-06-28 00:00:00,16.624,16.649,15.473,15.967,30394269.0
2023-06-29 00:00:00,15.968,18.283,15.857,17.988,68517446.0
2023-06-30 00:00:00,17.988,20.038,16.991,18.858,94035375.0
2023-07-01 00:00:00,18.858,19.008,17.9,18.677,28671141.0
2023-07-02 00:00:00,18.676,19.75,18.434,19.453,44007609.0
2023-07-03 00:00:00,19.454,19.658,18.85,19.251,26756614.0
2023-07-04 00:00:00,19.252,19.95,19.05,19.13,28737640.0
2023-07-05 00:00:00,19.13,19.375,18.151,18.981,23500997.0
2023-07-06 00:00:00,18.982,20.98,18.803,19.592,81649408.0
2023-07-07 00:00:00,19.592,21.982,19.259,21.484,93134662.0
2023-07-08 00:00:00,21.485,22.468,21.315,21.807,69899997.0
2023-07-09 00:00:00,21.807,22.392,21.0,21.314,41490413.0
2023-07-10 00:00:00,21.315,21.788,20.434,21.286,50763248.0
2023-07-11 00:00:00,21.286,22.38,21.187,22.05,48596964.0
2023-07-12 00:00:00,22.049,23.059,21.738,21.928,46746819.0
2023-07-13 00:00:00,21.928,26.887,21.349,26.018,98440251.0
2023-07-14 00:00:00,26.018,33.579,25.22,26.671,113270586.0
2023-07-15 00:00:00,26.67,29.111,26.424,27.459,71330112.0
2023-07-16 00:00:00,27.46,28.708,26.379,27.404,47019721.0
2023-07-17 00:00:00,27.403,28.488,25.5,26.79,59543632.0
2023-07-18 00:00:00,26.79,27.098,24.751,25.544,53170948.0
2023-07-19 00:00:00,25.543,26.984,25.34,26.298,46260988.0
2023-07-20 00:00:00,26.3,27.386,25.0,25.365,41224879.0
2023-07-21 00:00:00,25.365,25.996,25.029,25.493,31628377.0
2023-07-22 00:00:00,25.494,25.965,23.95,24.512,22403777.0
2023-07-23 00:00:00,24.512,25.249,24.128,24.752,20529015.0
2023-07-24 00:00:00,24.752,24.832,22.76,23.354,33135170.0
2023-07-25 00:00:00,23.353,23.58,22.7,23.264,24859160.0
2023-07-26 00:00:00,23.264,25.722,23.158,25.163,52072448.0
2023-07-27 00:00:00,25.164,25.654,24.65,25.08,40162043.0
2023-07-28 00:00:00,25.079,25.555,24.518,24.798,27261834.0
2023-07-29 00:00:00,24.799,25.378,24.724,25.159,16205230.0
2023-07-30 00:00:00,25.159,25.2,23.396,24.236,23078472.0
2023-07-31 00:00:00,24.236,24.769,23.5,23.716,25697469.0
2023-08-01 00:00:00,23.717,24.07,22.6,24.045,30176764.0
2023-08-02 00:00:00,24.045,24.276,22.743,23.135,28724668.0
2023-08-03 00:00:00,23.135,23.386,22.402,22.634,29253560.0
2023-08-04 00:00:00,22.634,23.55,22.432,22.792,32929242.0
2023-08-05 00:00:00,22.791,22.934,22.17,22.641,18328186.0
2023-08-06 00:00:00,22.642,23.47,22.57,23.182,20946976.0
2023-08-07 00:00:00,23.183,23.671,22.25,23.108,26407905.0
2023-08-08 00:00:00,23.107,24.787,23.007,24.205,38218031.0
2023-08-09 00:00:00,24.205,24.99,24.092,24.375,31577270.0
2023-08-10 00:00:00,24.374,24.885,24.121,24.614,22457919.0
2023-08-11 00:00:00,24.615,24.932,24.34,24.613,20806501.0
2023-08-12 00:00:00,24.613,25.3,24.383,24.902,14310516.0
2023-08-13 00:00:00,24.903,24.944,24.207,24.216,15293337.0
2023-08-14 00:00:00,24.217,25.29,24.044,25.175,25166315.0
2023-08-15 00:00:00,25.176,25.5,23.477,23.889,30969713.0
2023-08-16 00:00:00,23.888,24.012,22.3,22.811,35746455.0
2023-08-17 00:00:00,22.812,23.426,19.63,21.661,51183716.0
2023-08-18 00:00:00,21.664,22.188,20.811,21.336,34373493.0
2023-08-19 00:00:00,21.335,22.17,21.276,21.88,17552902.0
2023-08-20 00:00:00,21.88,22.016,21.512,21.76,13065079.0
2023-08-21 00:00:00,21.762,21.767,20.2,21.187,28352827.0
2023-08-22 00:00:00,21.186,21.263,19.2,20.572,33450153.0
2023-08-23 00:00:00,20.571,21.821,20.283,21.717,30818080.0
2023-08-24 00:00:00,21.718,21.999,20.652,21.039,26892913.0
2023-08-25 00:00:00,21.039,21.043,20.077,20.409,26177798.0
2023-08-26 00:00:00,20.408,20.434,20.173,20.272,10279045.0
2023-08-27 00:00:00,20.273,20.916,20.232,20.779,14307976.0
2023-08-28 00:00:00,20.778,20.785,20.005,20.549,21062628.0
2023-08-29 00:00:00,20.549,22.063,20.1,21.772,41350423.0
2023-08-30 00:00:00,21.772,21.988,20.578,20.807,24341151.0
2023-08-31 00:00:00,20.807,21.092,19.356,19.72,29702728.0
2023-09-01 00:00:00,19.721,19.925,19.009,19.315,25540447.0
2023-09-02 00:00:00,19.316,19.7,19.114,19.48,14319110.0
2023-09-03 00:00:00,19.481,19.65,19.21,19.555,10800734.0
2023-09-04 00:00:00,19.554,20.035,19.138,19.514,19281445.0
2023-09-05 00:00:00,19.514,20.6,19.018,20.257,37150533.0
2023-09-06 00:00:00,20.257,20.38,19.1,19.62,32343010.0
2023-09-07 00:00:00,19.619,19.992,19.312,19.9,22487074.0
2023-09-08 00:00:00,19.901,20.28,19.341,19.596,20282172.0
2023-09-09 00:00:00,19.597,19.599,19.352,19.425,8326344.0
2023-09-10 00:00:00,19.425,19.426,17.733,18.219,51853103.0
2023-09-11 00:00:00,18.22,18.444,17.32,17.715,60716240.0
2023-09-12 00:00:00,17.716,18.84,17.554,17.904,57573091.0
2023-09-13 00:00:00,17.903,18.599,17.676,18.389,57221737.0
2023-09-14 00:00:00,18.39,19.335,18.372,18.835,49070641.0
2023-09-15 00:00:00,18.835,19.495,18.543,19.136,29725596.0
2023-09-16 00:00:00,19.137,19.459,18.846,19.112,19285849.0
2023-09-17 00:00:00,19.111,19.126,18.6,18.798,15725521.0
2023-09-18 00:00:00,18.799,20.15,18.56,19.628,42760004.0
2023-09-19 00:00:00,19.627,20.444,19.553,20.019,29645789.0
2023-09-20 00:00:00,20.018,20.547,19.776,20.278,30805255.0
2023-09-21 00:00:00,20.277,20.288,19.273,19.442,26396483.0
2023-09-22 00:00:00,19.443,19.804,19.13,19.417,20352103.0
2023-09-23 00:00:00,19.416,19.576,19.274,19.472,10660145.0
2023-09-24 00:00:00,19.472,19.671,19.17,19.351,13664134.0
2023-09-25 00:00:00,19.35,19.73,19.058,19.381,18576003.0
2023-09-26 00:00:00,19.38,19.521,18.812,19.016,17600640.0
2023-09-27 00:00:00,19.016,19.474,18.716,19.12,23641492.0
2023-09-28 00:00:00,19.12,19.982,19.085,19.948,21507958.0
2023-09-29 00:00:00,19.948,20.457,19.831,20.26,23548560.0
2023-09-30 00:00:00,20.259,21.797,20.055,21.348,33519444.0
2023-10-01 00:00:00,21.347,24.506,21.118,23.873,59267947.0
2023-10-02 00:00:00,23.873,24.83,22.826,23.366,67458697.0
2023-10-03 00:00:00,23.366,24.777,23.165,23.594,61010682.0
2023-10-04 00:00:00,23.595,23.85,22.543,23.106,50019138.0
2023-10-05 00:00:00,23.106,23.75,22.483,22.682,41702522.0
2023-10-06 00:00:00,22.681,23.78,22.648,23.391,41404412.0
2023-10-07 00:00:00,23.391,24.208,23.064,23.279,25241378.0
2023-10-08 00:00:00,23.279,23.642,23.046,23.204,21066172.0
2023-10-09 00:00:00,23.204,23.364,21.5,22.077,36992649.0
2023-10-10 00:00:00,22.078,22.477,21.676,22.107,26416053.0
2023-10-11 00:00:00,22.106,22.4,21.612,21.998,30822295.0
2023-10-12 00:00:00,21.998,22.045,20.82,21.274,29413394.0
2023-10-13 00:00:00,21.274,22.196,21.103,21.829,23713665.0
2023-10-14 00:00:00,21.828,22.368,21.78,21.983,15722742.0
2023-10-15 00:00:00,21.982,22.171,21.64,21.918,15610468.0
2023-10-16 00:00:00,21.918,25.048,21.876,23.939,57886017.0
2023-10-17 00:00:00,23.939,24.566,23.38,23.93,44618234.0
2023-10-18 00:00:00,23.93,24.433,23.345,23.408,28370163.0
2023-10-19 00:00:00,23.408,25.963,23.068,24.91,49595775.0
2023-10-20 00:00:00,24.909,27.52,24.712,27.01,69752205.0
2023-10-21 00:00:00,27.01,30.368,26.628,29.312,72105466.0
2023-10-22 00:00:00,29.312,29.995,27.91,29.031,44413942.0
2023-10-23 00:00:00,29.03,32.929,28.72,31.902,92027939.0
2023-10-24 00:00:00,31.902,32.622,29.454,30.157,75311731.0
2023-10-25 00:00:00,30.157,33.96,29.972,32.446,63044534.0
2023-10-26 00:00:00,32.445,33.288,30.712,32.77,46693851.0
2023-10-27 00:00:00,32.771,33.422,31.05,31.739,41526306.0
2023-10-28 00:00:00,31.739,32.532,31.298,31.614,18714282.0
2023-10-29 00:00:00,31.615,33.2,31.238,32.826,21937285.0
2023-10-30 00:00:00,32.828,35.409,32.256,34.958,39343996.0
2023-10-31 00:00:00,34.958,38.619,34.832,38.372,51827939.0
2023-11-01 00:00:00,38.373,46.8,37.759,41.204,128999836.0
2023-11-02 00:00:00,41.203,44.559,38.646,40.251,93896013.0
2023-11-03 00:00:00,40.248,40.315,37.917,39.497,60242220.0
2023-11-04 00:00:00,39.497,42.785,39.035,42.422,41620866.0
2023-11-05 00:00:00,42.422,42.896,40.0,41.167,27154611.0
2023-11-06 00:00:00,41.167,42.241,39.656,42.181,30320575.0
2023-11-07 00:00:00,42.18,45.0,40.087,42.976,53089394.0
2023-11-08 00:00:00,42.976,43.913,42.27,43.142,29049408.0
2023-11-09 00:00:00,43.138,49.0,40.912,45.305,78924104.0
2023-11-10 00:00:00,45.305,57.573,45.055,56.679,79240437.0
2023-11-11 00:00:00,56.679,64.036,53.538,56.409,92327880.0
2023-11-12 00:00:00,56.409,61.943,54.48,56.315,60960749.0
2023-11-13 00:00:00,56.315,59.959,51.554,51.662,68959890.0
2023-11-14 00:00:00,51.661,58.191,51.166,56.849,67282542.0
2023-11-15 00:00:00,56.842,67.228,56.16,65.506,64787365.0
2023-11-16 00:00:00,65.506,68.356,56.4,57.842,66625919.0
2023-11-17 00:00:00,57.842,60.618,54.093,58.49,57680465.0
2023-11-18 00:00:00,58.498,59.4,54.7,58.581,35164566.0
2023-11-19 00:00:00,58.581,62.151,56.576,61.099,35510319.0
2023-11-20 00:00:00,61.099,61.358,55.961,56.603,42246854.0
2023-11-21 00:00:00,56.603,57.411,51.2,51.682,54102492.0
2023-11-22 00:00:00,51.684,58.923,51.479,57.579,36385358.0
2023-11-23 00:00:00,57.575,59.688,56.121,56.537,28977898.0
2023-11-24 00:00:00,56.539,58.84,56.196,56.869,23562196.0
2023-11-25 00:00:00,56.869,59.869,55.63,58.83,21994291.0
2023-11-26 00:00:00,58.83,59.064,56.1,57.593,19194071.0
2023-11-27 00:00:00,57.593,58.11,53.412,55.03,28787690.0
2023-11-28 00:00:00,55.03,58.67,53.923,58.183,28476261.0
2023-11-29 00:00:00,58.184,61.799,57.744,59.324,34572769.0
2023-11-30 00:00:00,59.324,61.762,58.738,59.309,26126998.0
2023-12-01 00:00:00,59.309,61.937,58.585,59.75,28582330.0
2023-12-02 00:00:00,59.749,63.954,59.67,63.684,25070948.0
2023-12-03 00:00:00,63.684,65.622,62.234,63.015,24796411.0
2023-12-04 00:00:00,63.02,65.34,59.0,61.671,36503268.0
2023-12-05 00:00:00,61.671,62.661,59.104,61.061,29147610.0
2023-12-06 00:00:00,61.058,66.797,61.048,61.878,46533462.0
2023-12-07 00:00:00,61.878,69.546,61.657,67.806,42616421.0
2023-12-08 00:00:00,67.807,75.46,67.806,74.98,43934782.0
2023-12-09 00:00:00,74.979,77.879,71.472,72.368,35549685.0
2023-12-10 00:00:00,72.37,74.961,70.728,74.907,23789917.0
2023-12-11 00:00:00,74.904,75.024,63.501,70.286,49937701.0
2023-12-12 00:00:00,70.282,72.479,65.789,68.644,31474825.0
2023-12-13 00:00:00,68.635,72.666,63.64,70.668,31564908.0
2023-12-14 00:00:00,70.669,76.315,67.0,75.751,32617464.0
2023-12-15 00:00:00,75.751,79.679,72.166,72.552,35683703.0
2023-12-16 00:00:00,72.558,77.24,71.22,73.737,21559021.0
2023-12-17 00:00:00,73.736,75.149,70.551,70.902,21020260.0
2023-12-18 00:00:00,70.902,75.515,66.851,74.429,30396194.0
2023-12-19 00:00:00,74.428,76.384,71.8,73.04,24638427.0
2023-12-20 00:00:00,73.03,84.19,72.982,82.243,42091362.0
2023-12-21 00:00:00,82.243,95.817,81.05,93.927,46777766.0
2023-12-22 00:00:00,93.929,99.733,90.512,97.962,47249988.0
2023-12-23 00:00:00,97.962,110.388,92.88,107.965,37733610.0
2023-12-24 00:00:00,107.966,118.7,107.35,112.571,55154913.0
2023-12-25 00:00:00,112.572,126.938,108.0,120.942,48279195.0
2023-12-26 00:00:00,120.947,121.457,102.33,112.543,52112269.0
2023-12-27 00:00:00,112.533,115.5,104.832,107.095,39570935.0
2023-12-28 00:00:00,107.089,109.826,97.32,101.913,44966162.0
2023-12-29 00:00:00,101.914,110.198,99.514,106.225,41688164.0
2023-12-30 00:00:00,106.235,107.651,100.698,101.971,20780463.0
2023-12-31 00:00:00,101.974,105.338,99.635,101.778,18960751.0
2024-01-01 00:00:00,101.775,110.078,101.53,110.047,18991982.0
2024-01-02 00:00:00,110.054,117.1,106.1,106.83,35086492.0
2024-01-03 00:00:00,106.828,109.95,83.51,98.519,54004295.0
2024-01-04 00:00:00,98.519,108.3,96.588,104.975,29071370.0
2024-01-05 00:00:00,104.961,105.546,95.0,99.874,29424332.0
2024-01-06 00:00:00,99.874,100.277,91.398,93.799,24620579.0
2024-01-07 00:00:00,93.798,96.764,87.5,89.414,25163821.0
2024-01-08 00:00:00,89.414,99.915,85.1,97.901,40881349.0
2024-01-09 00:00:00,97.9,108.0,95.257,99.347,45818730.0
2024-01-10 00:00:00,99.347,105.58,92.122,102.063,39490104.0
2024-01-11 00:00:00,102.067,107.341,97.6,99.928,38090107.0
2024-01-12 00:00:00,99.927,100.534,85.8,92.153,30999486.0
2024-01-13 00:00:00,92.148,97.068,89.5,95.836,18417475.0
2024-01-14 00:00:00,95.836,102.949,93.599,93.83,26381615.0
2024-01-15 00:00:00,93.829,97.0,93.0,94.359,16538422.0
2024-01-16 00:00:00,94.36,98.805,94.187,97.637,18098694.0
2024-01-17 00:00:00,97.637,102.864,96.63,102.155,32985152.0
2024-01-18 00:00:00,102.155,103.635,91.359,94.389,30810082.0
2024-01-19 00:00:00,94.389,95.5,87.005,93.596,31636549.0
2024-01-20 00:00:00,93.596,94.294,90.176,92.9,14290066.0
2024-01-21 00:00:00,92.901,93.967,90.8,91.105,9997300.0
2024-01-22 00:00:00,91.111,91.948,82.1,83.883,37607145.0
